task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count
algotune/algotune-min-weight-assignment,algotune,algotune-min-weight-assignment,16,0,0.0,0.0807920625,0.09857611113846798,0.0,0.298517,0.0807920625,0.3384678233451449,0.5400846272168793,0.211617542356452,hard,0,0
algotune/algotune-minimum-spanning-tree,algotune,algotune-minimum-spanning-tree,16,0,0.0,0.500513625,0.18460222855232375,0.045966,0.703273,0.500513625,-0.44099972567979995,1.2660030075940318,-0.23887629486866108,medium,0,0
algotune/algotune-minimum-volume-ellipsoid,algotune,algotune-minimum-volume-ellipsoid,16,0,0.0,0.1831971875,0.2714955537815534,0.0,0.793349,0.1831971875,0.7023666387751264,1.0420774097007035,0.1740586385291945,hard,0,0
algotune/algotune-multi-dim-knapsack,algotune,algotune-multi-dim-knapsack,16,0,0.0,0.3312250625,0.21831488066908905,0.0,0.654201,0.3312250625,-0.17109461940998894,0.6343357091526083,0.035590919370723714,medium,0,0
algotune/algotune-nmf,algotune,algotune-nmf,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
algotune/algotune-ode-brusselator,algotune,algotune-ode-brusselator,16,0,0.0,0.46352862499999997,0.349511627430132,0.0,0.842563,0.46352862499999997,-0.272526169796943,0.45644804785836596,0.34242813389030585,medium,0,0
algotune/algotune-ode-fitzhughnagumo,algotune,algotune-ode-fitzhughnagumo,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
algotune/algotune-ode-hires,algotune,algotune-ode-hires,16,0,0.0,0.340279625,0.32723901790966853,0.0,0.760481,0.340279625,0.053485326061145394,0.46741069411520336,-0.15521192974544454,medium,0,0
algotune/algotune-ode-hodgkinhuxley,algotune,algotune-ode-hodgkinhuxley,16,0,0.0,0.4875903125,0.3317745050560921,0.0,0.840115,0.4875903125,-0.37144720789627234,0.5769936201585759,0.06101019258690341,medium,0,0
algotune/algotune-ode-lorenz96-nonchaotic,algotune,algotune-ode-lorenz96-nonchaotic,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
algotune/algotune-ode-lotkavolterra,algotune,algotune-ode-lotkavolterra,16,0,0.0,0.55124475,0.3111014598614695,0.0,0.855244,0.55124475,-0.29305630061090826,0.7577172380142092,0.08509391138024452,medium,0,0
algotune/algotune-ode-nbodyproblem,algotune,algotune-ode-nbodyproblem,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
algotune/algotune-ode-seirs,algotune,algotune-ode-seirs,16,0,0.0,0.43303081250000003,0.3390170822259954,0.0,0.840427,0.43303081250000003,-0.06834890054445564,0.43929251841031475,-0.12083558681588778,medium,0,0
algotune/algotune-ode-stiff-robertson,algotune,algotune-ode-stiff-robertson,16,0,0.0,0.48477118750000003,0.30808776867299087,0.0,0.888482,0.48477118750000003,-0.2469728348592487,0.5493344447761737,-0.03903359062740272,medium,0,0
algotune/algotune-ode-stiff-vanderpol,algotune,algotune-ode-stiff-vanderpol,16,0,0.0,0.59989025,0.2959225717897969,0.0,0.88361,0.59989025,-0.4390545399091732,0.7648732376555589,0.5234175097468994,medium,0,0
algotune/algotune-odr,algotune,algotune-odr,16,0,0.0,0.0027059375,0.006093402307709031,0.0,0.025414,0.0027059375,1.075812543484743,2.422583165772401,0.04703204580728389,frontier,0,0
algotune/algotune-optimal-advertising,algotune,algotune-optimal-advertising,16,0,0.0,0.15707868749999998,0.20630930120050295,0.0,0.581205,0.15707868749999998,0.5164713690360719,0.7886162327995012,0.19658622881687843,hard,0,0
algotune/algotune-outer-product,algotune,algotune-outer-product,16,0,0.0,0.0442376875,0.1300483206983652,0.0,0.514245,0.0442376875,0.34016346587515833,1.0,0.08782990165176142,frontier,0,0
algotune/algotune-pagerank,algotune,algotune-pagerank,16,0,0.0,0.3377385625,0.34567987448920295,0.0,0.811184,0.3377385625,0.13428316611666535,0.5107438640890153,0.25226744265471285,medium,0,0
algotune/algotune-pca,algotune,algotune-pca,16,0,0.0,0.49293812499999995,0.23399784407871022,0.0,0.864331,0.49293812499999995,-0.11664788566843737,0.7972268653575678,0.12092792664288028,medium,0,0
algotune/algotune-pde-burgers1d,algotune,algotune-pde-burgers1d,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
algotune/algotune-pde-heat1d,algotune,algotune-pde-heat1d,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
algotune/algotune-polynomial-mixed,algotune,algotune-polynomial-mixed,16,0,0.0,0.0010240625,0.0024828018816638892,0.0,0.009221,0.0010240625,25.6015625,62.07004704159724,0.10649735419285554,frontier,0,0
algotune/algotune-polynomial-real,algotune,algotune-polynomial-real,16,0,0.0,0.051903874999999995,0.19593158278812373,0.0,0.810702,0.051903874999999995,15.36640515135815,58.00653772130077,0.06839901600147985,hard,0,0
algotune/algotune-power-control,algotune,algotune-power-control,16,0,0.0,0.68254775,0.26672057953959516,0.0,0.849883,0.68254775,-0.662584069391525,1.9247241913433428,0.002227448036945687,medium,0,0
algotune/algotune-procrustes,algotune,algotune-procrustes,16,0,0.0,0.050019875000000005,0.10736771619816347,0.0,0.321142,0.050019875000000005,13.332411541280738,28.618035902755643,0.12028832695518571,hard,0,0
algotune/algotune-psd-cone-projection,algotune,algotune-psd-cone-projection,16,0,0.0,0.341643125,0.21321901664306206,0.0,0.67737,0.341643125,-0.10932366099193686,0.7216821840212155,0.09768686019423986,medium,0,0
algotune/algotune-qp,algotune,algotune-qp,16,0,0.0,0.20705125,0.13130597981123138,0.0,0.354281,0.20705125,-0.2511727362420913,0.6235880792829368,-0.2895110612360982,hard,0,0
algotune/algotune-qr-factorization,algotune,algotune-qr-factorization,16,0,0.0,0.1158644375,0.24230456930611338,0.0,0.658069,0.1158644375,0.4781768574641433,0.9999999999999999,0.12346479718605188,hard,0,0
algotune/algotune-quantile-regression,algotune,algotune-quantile-regression,16,0,0.0,0.10558425000000002,0.13365317719965544,0.0,0.40149,0.10558425000000002,0.4349829291574676,0.7827006318826852,0.20397385072026922,hard,0,0
algotune/algotune-queens-with-obstacles,algotune,algotune-queens-with-obstacles,16,0,0.0,0.38489475,0.23206440146446955,0.0,0.877814,0.38489475,-0.18133535440888832,0.8939384161244447,0.0628282805890863,medium,0,0
algotune/algotune-queuing,algotune,algotune-queuing,16,0,0.0,0.0006784375,0.002016585510483934,0.0,0.008027,0.0006784375,0.3364288280724533,0.9999999999999998,0.08686556009237614,frontier,0,0
algotune/algotune-qz-factorization,algotune,algotune-qz-factorization,16,0,0.0,0.0037989375000000002,0.006044621963662719,0.0,0.019104,0.0037989375000000002,0.7524138443256091,1.197191911994993,0.16227351883973265,frontier,0,0
algotune/algotune-randomized-svd,algotune,algotune-randomized-svd,16,0,0.0,0.2397765,0.23598084102289957,0.0,0.723089,0.2397765,0.15074763869063013,0.7073050643794269,-0.12047419024211788,hard,0,0
algotune/algotune-rbf-interpolation,algotune,algotune-rbf-interpolation,16,0,0.0,0.04203925,0.10358405192071075,0.0,0.434666,0.04203925,0.9246899279559261,2.341213209113395,0.10478925491353089,frontier,0,0
algotune/algotune-rectanglepacking,algotune,algotune-rectanglepacking,16,0,0.0,0.374925625,0.23724188058310736,0.0,0.625402,0.374925625,-0.2793123770422254,0.624181529469697,-0.06499022384475142,medium,0,0
algotune/algotune-robust-kalman-filter,algotune,algotune-robust-kalman-filter,16,0,0.0,0.32998825000000004,0.29681440146590343,0.0,0.681057,0.32998825000000004,-0.2406812215191893,0.49854860439350407,0.28662199919658604,medium,0,0
algotune/algotune-robust-linear-program,algotune,algotune-robust-linear-program,16,0,0.0,0.3155756875,0.25856480719099195,0.0,0.60823,0.3155756875,-0.09996809110639249,0.4409093880202324,0.2741692899654556,medium,0,0
algotune/algotune-rocket-landing-optimization,algotune,algotune-rocket-landing-optimization,16,0,0.0,0.0228955625,0.04942795886941007,0.0,0.193124,0.0228955625,1.9030473360485411,4.10838324905744,0.11960059843290868,frontier,0,0
algotune/algotune-rotate-2d,algotune,algotune-rotate-2d,16,0,0.0,0.088680125,0.15686014934085193,0.0,0.568615,0.088680125,0.6211995972155334,1.0987970708172283,0.1459715592871814,hard,0,0
algotune/algotune-set-cover,algotune,algotune-set-cover,16,0,0.0,0.340716125,0.3063871631997812,0.0,0.856664,0.340716125,-0.01399932060613314,0.5127033486918425,0.11928987068631362,medium,0,0
algotune/algotune-set-cover-conflicts,algotune,algotune-set-cover-conflicts,16,0,0.0,0.2890786875,0.15807841026991903,0.0,0.517086,0.2890786875,-0.14505418716910443,0.7385124732447436,-0.21687795243633262,hard,0,0
algotune/algotune-sha256-hashing,algotune,algotune-sha256-hashing,16,0,0.0,0.056660812500000005,0.21689877820605016,0.0,0.896705,0.056660812500000005,103.96624129930393,402.59634005763365,0.06571528341961339,hard,0,0
algotune/algotune-shift-2d,algotune,algotune-shift-2d,16,0,0.0,0.0550105625,0.1046668176309765,0.0,0.319054,0.0550105625,2.122443910720142,4.038305366088952,0.1357037164683954,hard,0,0
algotune/algotune-shortest-path-dijkstra,algotune,algotune-shortest-path-dijkstra,16,0,0.0,0.300448,0.2664118259788311,0.0,0.740844,0.300448,0.05003959403116305,0.5228410478314169,0.2911859476133209,medium,0,0
algotune/algotune-sinkhorn,algotune,algotune-sinkhorn,16,0,0.0,0.0172951875,0.055556028026014816,0.0,0.230099,0.0172951875,0.31131072746779714,1.0,0.08038012681560283,frontier,0,0
algotune/algotune-sparse-eigenvectors-complex,algotune,algotune-sparse-eigenvectors-complex,16,0,0.0,0.08993825,0.23585140554369716,0.0,0.861657,0.08993825,70.42182601880879,184.8365247207658,0.09846019554765857,hard,0,0
algotune/algotune-sparse-lowest-eigenvalues-posdef,algotune,algotune-sparse-lowest-eigenvalues-posdef,16,0,0.0,0.0696134375,0.12286134002757375,0.0,0.428525,0.0696134375,0.7033165728789051,1.242360114947633,-0.37905930918951247,hard,0,0
algotune/algotune-sparse-lowest-eigenvectors-posdef,algotune,algotune-sparse-lowest-eigenvectors-posdef,16,0,0.0,0.0505365625,0.08937548387768927,0.0,0.307961,0.0505365625,0.7665271863399022,1.3556271894142473,-0.2543738843317019,hard,0,0
algotune/algotune-sparse-pca,algotune,algotune-sparse-pca,16,0,0.0,0.145553875,0.1836030348427944,0.0,0.701041,0.145553875,0.13004179939696436,0.7819150420029403,-0.11123191516578886,hard,0,0
algotune/algotune-spectral-clustering,algotune,algotune-spectral-clustering,16,0,0.0,0.398912125,0.23405386668801131,0.0,0.707288,0.398912125,-0.24286001358566134,0.8039890204772888,0.07740686803336581,medium,0,0
algotune/algotune-stable-matching,algotune,algotune-stable-matching,16,0,0.0,0.26351075,0.30014190472685165,0.0,0.75309,0.26351075,0.3145088764854466,0.5112165881642063,0.22384027785426672,hard,0,0
algotune/algotune-svd,algotune,algotune-svd,16,0,0.0,0.08527925,0.14978992410602088,0.0,0.508014,0.08527925,0.7129746134327671,1.2523141706290073,0.1435966610723622,hard,0,0
algotune/algotune-svm,algotune,algotune-svm,16,0,0.0,0.0524209375,0.1415032644188239,0.0,0.589562,0.0524209375,1.132775067809365,3.064350181503314,0.09524122205062302,hard,0,0
algotune/algotune-sylvester-solver,algotune,algotune-sylvester-solver,16,0,0.0,0.0665319375,0.10654803773502163,0.0,0.302209,0.0665319375,0.634311333627694,1.063170639136692,0.16122759564134145,hard,0,0
algotune/algotune-tensor-completion-3d,algotune,algotune-tensor-completion-3d,16,0,0.0,0.5752626875,0.2823182312213734,0.0,0.89805,0.5752626875,-0.5191488326718606,1.5050029251645147,0.029154491234707938,medium,0,0
algotune/algotune-toeplitz-solver,algotune,algotune-toeplitz-solver,16,0,0.0,0.0084245625,0.021626461381166678,0.0,0.071541,0.0084245625,9.609366035570854,24.815216731114948,0.09044491508049515,frontier,0,0
algotune/algotune-tsp,algotune,algotune-tsp,16,0,0.0,0.052025125000000005,0.09732490373478095,0.0,0.301804,0.052025125000000005,1.9533350229030564,3.6541602363438064,0.1380205496120911,hard,0,0
algotune/algotune-two-eigenvalues-around-0,algotune,algotune-two-eigenvalues-around-0,16,0,0.0,0.3120714375,0.3055690422793122,0.0,0.712137,0.3120714375,0.06498079703434997,0.4857476674346987,0.26217664099576016,medium,0,0
algotune/algotune-unit-simplex-projection,algotune,algotune-unit-simplex-projection,16,0,0.0,0.0434704375,0.10731834037687171,0.0,0.4339,0.0434704375,2.0524285882908404,5.066966023459477,-0.01128502703853071,frontier,0,0
algotune/algotune-upfirdn1d,algotune,algotune-upfirdn1d,16,0,0.0,0.029897874999999997,0.06881641937509808,0.0,0.268346,0.029897874999999997,2.6532258064516125,6.106972478599466,0.11217677073595327,frontier,0,0
algotune/algotune-vector-quantization,algotune,algotune-vector-quantization,16,0,0.0,0.06333762500000001,0.1801757753833305,0.0,0.730679,0.06333762500000001,791.7203125,2252.1971922916314,0.09076531267001255,hard,0,0
algotune/algotune-vectorized-newton,algotune,algotune-vectorized-newton,16,0,0.0,0.052951625,0.20508076177962034,0.0,0.847226,0.052951625,0.2581988897471611,0.9999999999999999,0.06666673410961808,hard,0,0
algotune/algotune-vehicle-routing,algotune,algotune-vehicle-routing,16,0,0.0,0.1419739375,0.15329955758109218,0.0,0.429177,0.1419739375,0.15642263657942157,0.6492016557488907,0.07065877890628063,hard,0,0
algotune/algotune-vertex-cover,algotune,algotune-vertex-cover,16,0,0.0,0.4581493125,0.29844030955404605,0.0,0.780398,0.4581493125,-0.19296884562900357,0.5411944193310262,0.396373012972345,medium,0,0
algotune/algotune-voronoi-diagram,algotune,algotune-voronoi-diagram,16,0,0.0,0.0425086875,0.11647782521456539,0.0,0.475377,0.0425086875,10.998366752910737,30.136565385398548,0.08667757759252315,frontier,0,0
algotune/algotune-wasserstein-dist,algotune,algotune-wasserstein-dist,16,0,0.0,0.266086875,0.1852431600268533,0.0,0.606937,0.266086875,-0.061705154359833286,0.7274464998884868,0.2577819073091863,hard,0,0
algotune/algotune-water-filling,algotune,algotune-water-filling,16,0,0.0,0.8116890625000001,0.06545467789668354,0.567184,0.844733,0.8116890625000001,-0.9680522565320662,2.538355825165873,0.033431652016116975,easy,0,0
algotune/algotune-zoom-2d,algotune,algotune-zoom-2d,16,0,0.0,0.07481731250000001,0.21749487422084193,0.0,0.887464,0.07481731250000001,0.3439957505574651,0.9999999999999999,0.08881940001406345,hard,0,0
arc-agi-2/0934a4d8_0,arc-agi-2,0934a4d8_0,16,0,0.0,0.1375,0.220439901106855,0.0,0.8,0.1375,0.6875,1.1021995055342748,0.16105239635505839,hard,0,0
arc-agi-2/135a2760_0,arc-agi-2,135a2760_0,16,0,0.0,0.425,0.39290584113754273,0.0,1.0,0.425,0.031249999999999965,0.4911323014219285,0.14785938546720248,medium,0,0
arc-agi-2/136b0064_0,arc-agi-2,136b0064_0,16,0,0.0,0.38749999999999996,0.43857011982122085,0.0,1.0,0.38749999999999996,0.338235294117647,0.5159648468484951,0.2281325917421179,medium,0,0
arc-agi-2/13e47133_0,arc-agi-2,13e47133_0,16,0,0.0,0.1375,0.2315032397181517,0.0,0.8,0.1375,0.55,0.9260129588726068,0.15335583479445553,hard,0,0
arc-agi-2/142ca369_1,arc-agi-2,142ca369_1,16,0,0.0,0.1375,0.3059309562630105,0.0,1.0,0.1375,0.44944781554499025,0.9999999999999999,0.11604702683529297,hard,0,0
arc-agi-2/16b78196_0,arc-agi-2,16b78196_0,16,0,0.0,0.05,0.13228756555322954,0.0,0.4,0.05,0.3779644730092272,0.9999999999999999,0.09759008745747962,hard,0,0
arc-agi-2/16de56c4_0,arc-agi-2,16de56c4_0,16,0,0.0,0.4125,0.4270172713134681,0.0,1.0,0.4125,0.14062500000000003,0.533771589141835,0.24942108511093783,medium,0,0
arc-agi-2/16de56c4_1,arc-agi-2,16de56c4_1,16,0,0.0,0.4375,0.42555111326373,0.0,1.0,0.4375,0.044117647058823525,0.5006483685455647,0.2654489180771424,medium,0,0
arc-agi-2/1818057f_0,arc-agi-2,1818057f_0,16,0,0.0,0.6375,0.4371427112511428,0.0,1.0,0.6375,-0.42647058823529416,0.5142855426484033,-0.21411089848040848,medium,0,0
arc-agi-2/195c6913_0,arc-agi-2,195c6913_0,16,0,0.0,0.037500000000000006,0.10532687216470449,0.0,0.4,0.037500000000000006,0.356034497458156,1.0,0.09192779634650967,frontier,0,0
arc-agi-2/20270e3b_1,arc-agi-2,20270e3b_1,16,0,0.0,0.28750000000000003,0.36721077053920953,0.0,1.0,0.28750000000000003,0.4423076923076923,0.5649396469833993,0.20215154743623193,hard,0,0
arc-agi-2/20a9e565_1,arc-agi-2,20a9e565_1,16,0,0.0,0.1875,0.2781074432660874,0.0,1.0,0.1875,0.46875,0.6952686081652184,0.17407777613958064,hard,0,0
arc-agi-2/221dfab4_1,arc-agi-2,221dfab4_1,16,0,0.0,0.125,0.1984313483298443,0.0,0.6,0.125,0.5,0.7937253933193772,0.16265013571374187,hard,0,0
arc-agi-2/247ef758_0,arc-agi-2,247ef758_0,16,0,0.0,0.35,0.39051248379533277,0.0,1.0,0.35,0.1875,0.4881406047441659,0.2314130234942469,medium,0,0
arc-agi-2/28a6681f_0,arc-agi-2,28a6681f_0,16,0,0.0,0.2125,0.34977671449083053,0.0,1.0,0.2125,0.53125,0.8744417862270764,0.1568637965201076,hard,0,0
arc-agi-2/291dc1e1_0,arc-agi-2,291dc1e1_0,16,0,0.0,0.275,0.3152380053229623,0.0,1.0,0.275,0.16666666666666669,0.700528900717694,0.22524169785703294,hard,0,0
arc-agi-2/2b83f449_0,arc-agi-2,2b83f449_0,16,0,0.0,0.025,0.06614378277661477,0.0,0.2,0.025,0.3779644730092272,0.9999999999999999,0.0975900991683492,frontier,0,0
arc-agi-2/2ba387bc_0,arc-agi-2,2ba387bc_0,16,0,0.0,0.6000000000000001,0.44158804331639234,0.0,1.0,0.6000000000000001,-0.35294117647058826,0.5195153450781086,-0.23388195745875984,medium,0,0
arc-agi-2/2d0172a1_0,arc-agi-2,2d0172a1_0,16,0,0.0,0.1375,0.26190408549696204,0.0,1.0,0.1375,0.6875,1.3095204274848102,0.13555485556003352,hard,0,0
arc-agi-2/2d0172a1_1,arc-agi-2,2d0172a1_1,16,0,0.0,0.1375,0.20879116360612582,0.0,0.6,0.1375,0.6875,1.043955818030629,0.17003770438881075,hard,0,0
arc-agi-2/35ab12c3_0,arc-agi-2,35ab12c3_0,16,0,0.0,0.125,0.21065374432940895,0.0,0.6,0.125,0.625,1.0532687216470447,0.15321298437806735,hard,0,0
arc-agi-2/36a08778_0,arc-agi-2,36a08778_0,16,0,0.0,0.2375,0.362068708949006,0.0,1.0,0.2375,0.59375,0.9051717723725149,0.16936642212846326,hard,0,0
arc-agi-2/36a08778_1,arc-agi-2,36a08778_1,16,0,0.0,0.1875,0.34255474015111803,0.0,1.0,0.1875,1.875,3.42554740151118,0.14132727881473842,hard,0,0
arc-agi-2/38007db0_0,arc-agi-2,38007db0_0,16,0,0.0,0.6125,0.46080771477916904,0.0,1.0,0.6125,-0.3875,0.46080771477916904,-0.2171230670142096,medium,0,0
arc-agi-2/38007db0_1,arc-agi-2,38007db0_1,16,0,0.0,0.6375,0.4428247395979588,0.0,1.0,0.6375,-0.26250000000000007,0.4428247395979587,-0.21136356224674954,medium,0,0
arc-agi-2/3dc255db_0,arc-agi-2,3dc255db_0,16,0,0.0,0.240625,0.27569160193049047,0.0,0.8,0.240625,0.10156250000000003,0.6892290048262262,0.225357422942775,hard,0,0
arc-agi-2/3e6067c3_0,arc-agi-2,3e6067c3_0,16,0,0.0,0.42500000000000004,0.4408798022137099,0.0,1.0,0.42500000000000004,0.14705882352941174,0.5186821202514234,0.24889912773001346,medium,0,0
arc-agi-2/3e6067c3_1,arc-agi-2,3e6067c3_1,16,0,0.0,0.48750000000000004,0.4470388685561917,0.0,1.0,0.48750000000000004,-0.11249999999999999,0.4470388685561916,0.281568433252044,medium,0,0
arc-agi-2/409aa875_0,arc-agi-2,409aa875_0,16,0,0.0,0.1875,0.36379080527138125,0.0,1.0,0.1875,3.75,7.275816105427624,0.1330773923895237,hard,0,0
arc-agi-2/446ef5d2_0,arc-agi-2,446ef5d2_0,16,0,0.0,0.0625,0.24206145913796356,0.0,1.0,0.0625,0.2581988897471611,0.9999999999999999,0.06666672474680715,hard,0,0
arc-agi-2/446ef5d2_1,arc-agi-2,446ef5d2_1,16,0,0.0,0.2375,0.38222212128551636,0.0,1.0,0.2375,0.95,1.5288884851420654,0.16043623805784438,hard,0,0
arc-agi-2/4a21e3da_0,arc-agi-2,4a21e3da_0,16,0,0.0,0.3375,0.3982383080518498,0.0,1.0,0.3375,0.3653846153846154,0.6126743200797689,0.21881918026796224,medium,0,0
arc-agi-2/4c3d4a41_1,arc-agi-2,4c3d4a41_1,16,0,0.0,0.325,0.38649062084350766,0.0,1.0,0.325,0.37500000000000006,0.6441510347391795,0.21711961760265183,medium,0,0
arc-agi-2/4c7dc4dd_1,arc-agi-2,4c7dc4dd_1,16,0,0.0,0.0875,0.24462982238476158,0.0,1.0,0.0875,0.3576832912153172,1.0,0.09235350967078965,hard,0,0
arc-agi-2/4e34c42c_0,arc-agi-2,4e34c42c_0,16,0,0.0,0.0125,0.04841229182759271,0.0,0.2,0.0125,0.25819888974716115,1.0000000000000002,0.06666673410961808,frontier,0,0
arc-agi-2/53fb4810_0,arc-agi-2,53fb4810_0,16,0,0.0,0.45,0.4387482193696061,0.0,1.0,0.45,0.05882352941176469,0.5161743757289483,0.26482061541557445,medium,0,0
